country_region_id,country_code,region_name
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_30,USA,Ohio
USA_30,USA,Ohio
USA_30,USA,Ohio
USA_30,USA,Ohio
USA_38,USA,Oregon
USA_38,USA,Oregon
USA_38,USA,Oregon
USA_38,USA,Oregon
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_69,USA,Rhode Island
USA_82,USA,South Carolina
USA_82,USA,South Carolina
USA_93,USA,Tennessee
USA_93,USA,Tennessee
USA_93,USA,Tennessee
USA_93,USA,Tennessee
USA_93,USA,Tennessee
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_65,USA,Utah
USA_65,USA,Utah
USA_65,USA,Utah
USA_65,USA,Utah
USA_65,USA,Utah
USA_85,USA,Wisconsin
DNK_0,DNK,
DNK_0,DNK,
DNK_0,DNK,
DNK_0,DNK,
DNK_0,DNK,
DNK_0,DNK,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
CHL_0,CHL,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
PER_3,PER,Lima Metropolitana
PER_3,PER,Lima Metropolitana
PER_3,PER,Lima Metropolitana
PER_3,PER,Lima Metropolitana
PER_3,PER,Lima Metropolitana
PER_3,PER,Lima Metropolitana
PER_3,PER,Lima Metropolitana
PER_3,PER,Lima Metropolitana
PER_4,PER,Lima Provincias
PER_5,PER,La Libertad
PER_5,PER,La Libertad
SGP_0,SGP,
CZE_0,CZE,
CZE_0,CZE,
NOR_0,NOR,
NOR_0,NOR,
NOR_0,NOR,
NOR_0,NOR,
LTU_0,LTU,
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_10,FRA,Ile-de-France
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_24,FRA,Occitania
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_7,FRA,Auvergne-Rhone-Alpes
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_13,FRA,Hauts de France
FRA_25,FRA,Normandie
FRA_25,FRA,Normandie
FRA_18,FRA,Brittany
FRA_18,FRA,Brittany
FRA_18,FRA,Brittany
FRA_18,FRA,Brittany
FRA_18,FRA,Brittany
FRA_18,FRA,Brittany
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_19,FRA,Pays de la Loire
FRA_27,FRA,Centre Val de Loire
FRA_27,FRA,Centre Val de Loire
FRA_27,FRA,Centre Val de Loire
FRA_27,FRA,Centre Val de Loire
FRA_11,FRA,Bourgogne-Franche-Comte
FRA_11,FRA,Bourgogne-Franche-Comte
FRA_11,FRA,Bourgogne-Franche-Comte
FRA_11,FRA,Bourgogne-Franche-Comte
FRA_20,FRA,Nouvelle Aquitaine
FRA_20,FRA,Nouvelle Aquitaine
FRA_20,FRA,Nouvelle Aquitaine
FRA_20,FRA,Nouvelle Aquitaine
FRA_20,FRA,Nouvelle Aquitaine
FRA_20,FRA,Nouvelle Aquitaine
FRA_20,FRA,Nouvelle Aquitaine
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_15,FRA,PACA
FRA_16,FRA,Grand Est
FRA_16,FRA,Grand Est
FRA_16,FRA,Grand Est
FRA_16,FRA,Grand Est
FRA_16,FRA,Grand Est
FRA_16,FRA,Grand Est
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
FRA_0,FRA,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
IRL_0,IRL,
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
CHE_0,CHE,
COL_0,COL,
COL_0,COL,
COL_0,COL,
COL_0,COL,
CZE_0,CZE,
CZE_0,CZE,
CZE_0,CZE,
ECU_4,ECU,Guayaquil
FIN_0,FIN,
FIN_0,FIN,
FIN_0,FIN,
GRC_0,GRC,
HUN_0,HUN,
HUN_0,HUN,
HUN_0,HUN,
GTM_0,GTM,Guatemala City
LUX_0,LUX,
LUX_0,LUX,
POL_0,POL,
POL_0,POL,
POL_0,POL,
POL_0,POL,
URY_1,URY,Montevideo
AUT_0,AUT,
AUT_0,AUT,
AUT_0,AUT,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
ROU_0,ROU,
NLD_0,NLD,
NLD_0,NLD,
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_4,CAN,British Columbia
CAN_3,CAN,Alberta
CAN_3,CAN,Alberta
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_0,CAN,Quebec
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
CAN_1,CAN,Ontario
USA_64,USA,Arizona
USA_64,USA,Arizona
USA_64,USA,Arizona
USA_64,USA,Arizona
USA_64,USA,Arizona
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_16,USA,District of Columbia
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_9,USA,Florida
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_10,USA,Georgia
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_22,USA,Illinois
USA_41,USA,Indiana
USA_41,USA,Indiana
USA_41,USA,Indiana
USA_41,USA,Indiana
USA_62,USA,Iowa
USA_67,USA,Louisiana
USA_67,USA,Louisiana
USA_118,USA,"Penobscot County, Maine"
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_36,USA,Maryland
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_54,USA,Michigan
USA_48,USA,Minnesota
USA_40,USA,Missouri
USA_40,USA,Missouri
USA_35,USA,Nevada
USA_99,USA,New Hampshire
USA_42,USA,New Jersey
USA_42,USA,New Jersey
USA_42,USA,New Jersey
USA_42,USA,New Jersey
USA_42,USA,New Jersey
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_37,USA,"Westchester County, New York"
USA_68,USA,"Nassau County, New York"
USA_68,USA,"Nassau County, New York"
USA_68,USA,"Nassau County, New York"
USA_68,USA,"Nassau County, New York"
USA_68,USA,"Nassau County, New York"
USA_57,USA,"Suffolk County, New York"
USA_57,USA,"Suffolk County, New York"
USA_57,USA,"Suffolk County, New York"
USA_57,USA,"Suffolk County, New York"
USA_57,USA,"Suffolk County, New York"
USA_57,USA,"Suffolk County, New York"
USA_20,USA,"Sullivan County, New York"
USA_52,USA,"Rockland County, New York"
USA_52,USA,"Rockland County, New York"
USA_52,USA,"Rockland County, New York"
USA_88,USA,"Monroe County, New York"
USA_88,USA,"Monroe County, New York"
USA_94,USA,"Tompkins County, New York"
USA_95,USA,"Albany County, New York"
USA_96,USA,"Orange County, New York"
USA_106,USA,"Dutchess County, New York"
USA_106,USA,"Dutchess County, New York"
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_8,USA,"New York City, New York "
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_45,USA,North Carolina
USA_30,USA,Ohio
USA_30,USA,Ohio
USA_30,USA,Ohio
USA_30,USA,Ohio
USA_38,USA,Oregon
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_33,USA,Pennsylvania
USA_69,USA,Rhode Island
USA_69,USA,Rhode Island
USA_93,USA,Tennessee
USA_93,USA,Tennessee
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_21,USA,Texas
USA_65,USA,Utah
USA_65,USA,Utah
USA_65,USA,Utah
USA_65,USA,Utah
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
USA_80,USA,Washington
NOR_0,NOR,
NOR_0,NOR,
ARG_0,ARG,
ARG_0,ARG,
ARG_0,ARG,
ARG_0,ARG,
ARG_0,ARG,
ARG_0,ARG,
ARG_0,ARG,
ARG_0,ARG,
ARG_0,ARG,
ISR_0,ISR,
ISR_0,ISR,
ISR_0,ISR,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
NLD_0,NLD,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
SWE_0,SWE,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
DEU_0,DEU,
